Date,Home,Visitor,HomeScore,VisitorScore
20100609,TBA,TOR,10,1
20100609,TEX,SEA,12,2
20100609,ARI,ATL,2,1
20100609,CIN,SFN,6,3
20100609,COL,HOU,2,6
20100609,LAN,SLN,4,3
20100609,MIL,CHN,4,9
20100609,WAS,PIT,7,5
20100610,BAL,NYA,4,3
20100610,CHA,DET,3,0
20100610,CLE,BOS,8,7
20100610,MIN,KCA,8,9
20100610,OAK,ANA,6,1
20100610,TBA,TOR,2,3
20100610,TEX,SEA,12,3
20100610,ARI,ATL,7,11
20100610,CIN,SFN,7,6
20100610,COL,HOU,4,5
20100610,MIL,CHN,5,4
20100610,NYN,SDN,2,4
20100610,NYN,SDN,3,0
20100610,PHI,FLO,0,2
20100610,WAS,PIT,4,2
20100611,BAL,NYN,1,5
20100611,BOS,PHI,12,2
20100611,CLE,WAS,7,2
20100611,DET,PIT,6,2
20100611,MIN,ATL,2,1
20100611,NYA,HOU,4,3
20100611,TBA,FLO,9,14
20100611,ARI,SLN,2,5
20100611,CHN,CHA,5,10
20100611,CIN,KCA,5,6
20100611,COL,TOR,5,3
20100611,LAN,ANA,1,10
20100611,MIL,TEX,6,2
20100611,SDN,SEA,4,3
20100611,SFN,OAK,6,2
20100612,BAL,NYN,1,3
20100612,BOS,PHI,10,2
20100612,CLE,WAS,7,1
20100612,DET,PIT,4,3
20100612,MIN,ATL,2,3
20100612,NYA,HOU,9,3
20100612,TBA,FLO,6,5
20100612,ARI,SLN,7,2
20100612,CHN,CHA,1,2
20100612,CIN,KCA,11,5
20100612,COL,TOR,1,0
20100612,LAN,ANA,2,4
20100612,MIL,TEX,3,4
20100612,SDN,SEA,7,1
20100612,SFN,OAK,5,4
20100613,BAL,NYN,4,11
20100613,BOS,PHI,3,5
20100613,CLE,WAS,4,9
20100613,DET,PIT,4,3
20100613,MIN,ATL,3,7
20100613,NYA,HOU,9,5
20100613,TBA,FLO,1,6
20100613,ARI,SLN,7,5
20100613,CHN,CHA,1,0
20100613,CIN,KCA,3,7
20100613,COL,TOR,10,3
20100613,LAN,ANA,5,6
20100613,MIL,TEX,2,7
20100613,SDN,SEA,2,4
20100613,SFN,OAK,6,2
20100614,ANA,MIL,2,12
20100614,SDN,TOR,3,6
20100614,SFN,BAL,10,2
20100614,SLN,SEA,9,3
20100615,ANA,MIL,1,7
20100615,BOS,ARI,6,3
20100615,CLE,NYN,6,7
20100615,DET,WAS,7,4
20100615,KCA,HOU,15,7
20100615,MIN,COL,9,3
20100615,NYA,PHI,8,3
20100615,ATL,TBA,4,10
20100615,CHN,OAK,5,9
20100615,CIN,LAN,0,12
20100615,FLO,TEX,2,3
20100615,PIT,CHA,4,6
20100615,SDN,TOR,8,2
20100615,SFN,BAL,1,4
20100615,SLN,SEA,4,2
20100616,ANA,MIL,5,1
20100616,BOS,ARI,6,2
20100616,CLE,NYN,4,8
20100616,DET,WAS,8,3
20100616,KCA,HOU,2,4
20100616,MIN,COL,2,1
20100616,NYA,PHI,3,6
20100616,ATL,TBA,6,2
20100616,CHN,OAK,6,2
20100616,CIN,LAN,2,6
20100616,FLO,TEX,3,6
20100616,PIT,CHA,2,7
20100616,SDN,TOR,1,7
20100616,SFN,BAL,6,3
20100616,SLN,SEA,1,2
20100617,BOS,ARI,8,5
20100617,CLE,NYN,4,6
20100617,DET,WAS,8,3
20100617,KCA,HOU,5,2
20100617,MIN,COL,1,5
20100617,NYA,PHI,1,7
20100617,ATL,TBA,3,1
20100617,CHN,OAK,3,2
20100617,CIN,LAN,7,1
20100617,FLO,TEX,4,6
20100617,PIT,CHA,4,5
20100618,BOS,LAN,10,6
20100618,DET,ARI,7,5
20100618,NYA,NYN,0,4
20100618,SEA,CIN,1,0
20100618,TOR,SFN,3,2
20100618,ATL,KCA,6,4
20100618,CHN,ANA,6,7
20100618,COL,MIL,2,0
20100618,FLO,TBA,7,4
20100618,HOU,TEX,3,9
20100618,PHI,MIN,9,5
20100618,PIT,CLE,3,4
20100618,SDN,BAL,3,2
20100618,SLN,OAK,6,4
20100618,WAS,CHA,1,2
20100619,BOS,LAN,5,4
20100619,DET,ARI,5,6
20100619,NYA,NYN,5,3
20100619,SEA,CIN,5,1
20100619,TOR,SFN,3,0
20100619,ATL,KCA,5,4
20100619,CHN,ANA,0,12
20100619,COL,MIL,8,7
20100619,FLO,TBA,8,9
20100619,HOU,TEX,1,5
20100619,PHI,MIN,10,13
20100619,PIT,CLE,6,4
20100619,SDN,BAL,4,5
20100619,SLN,OAK,4,3
20100619,WAS,CHA,0,1
20100620,BOS,LAN,2,0
20100620,DET,ARI,3,1
20100620,NYA,NYN,4,0
20100620,SEA,CIN,1,0
20100620,TOR,SFN,6,9
20100620,ATL,KCA,8,5
20100620,CHN,ANA,12,1
20100620,COL,MIL,1,6
20100620,FLO,TBA,4,1
20100620,HOU,TEX,4,5
20100620,PHI,MIN,1,4
20100620,PIT,CLE,5,3
20100620,SDN,BAL,9,4
20100620,SLN,OAK,2,3
20100620,WAS,CHA,3,6
20100621,OAK,CIN,4,6
20100621,ARI,NYA,10,4
20100621,WAS,KCA,2,1
20100622,ANA,LAN,6,3
20100622,BAL,FLO,4,10
20100622,CHA,ATL,9,6
20100622,OAK,CIN,2,4
20100622,SEA,CHN,2,0
20100622,TBA,SDN,1,2
20100622,TEX,PIT,6,3
20100622,TOR,SLN,4,9
20100622,ARI,NYA,3,9
20100622,COL,BOS,2,1
20100622,HOU,SFN,1,3
20100622,MIL,MIN,7,5
20100622,NYN,DET,14,6
20100622,PHI,CLE,2,1
20100622,WAS,KCA,4,3
20100623,ANA,LAN,2,1
20100623,BAL,FLO,5,7
20100623,CHA,ATL,4,2
20100623,OAK,CIN,0,3
20100623,SEA,CHN,8,1
20100623,TBA,SDN,4,5
20100623,TEX,PIT,13,3
20100623,TOR,SLN,0,1
20100623,ARI,NYA,5,6
20100623,COL,BOS,8,6
20100623,HOU,SFN,6,3
20100623,MIL,MIN,5,3
20100623,NYN,DET,5,0
20100623,PHI,CLE,7,6
20100623,WAS,KCA,0,1
20100624,ANA,LAN,6,10
20100624,BAL,FLO,11,5
20100624,CHA,ATL,2,0
20100624,SEA,CHN,2,3
20100624,TBA,SDN,5,3
20100624,TEX,PIT,6,5
20100624,TOR,SLN,5,0
20100624,COL,BOS,11,13
20100624,HOU,SFN,7,5
20100624,MIL,MIN,5,0
20100624,NYN,DET,5,6
20100624,PHI,CLE,12,3
20100625,ANA,COL,3,4
20100625,BAL,WAS,7,6
20100625,CHA,CHN,6,0
20100625,KCA,SLN,4,2
20100625,OAK,PIT,14,4
20100625,TBA,ARI,0,1
20100625,TEX,HOU,4,7
20100625,TOR,PHI,0,9
20100625,ATL,DET,3,1
20100625,CIN,CLE,10,3
20100625,FLO,SDN,0,3
20100625,LAN,NYA,1,2
20100625,MIL,SEA,8,3
20100625,NYN,MIN,5,2
20100625,SFN,BOS,5,4
20100626,ANA,COL,4,2
20100626,BAL,WAS,6,5
20100626,CHA,CHN,3,2
20100626,KCA,SLN,3,5
20100626,OAK,PIT,5,0
20100626,TBA,ARI,5,3
20100626,TEX,HOU,7,2
20100626,TOR,PHI,5,1
20100626,ATL,DET,4,3
20100626,CIN,CLE,6,4
20100626,FLO,SDN,1,2
20100626,LAN,NYA,9,4
20100626,MIL,SEA,4,5
20100626,NYN,MIN,0,6
20100626,SFN,BOS,2,4
20100627,ANA,COL,10,3
20100627,BAL,WAS,4,3
20100627,CHA,CHN,6,8
20100627,KCA,SLN,10,3
20100627,OAK,PIT,3,2
20100627,TBA,ARI,1,2
20100627,TEX,HOU,10,1
20100627,TOR,PHI,2,11
20100627,ATL,DET,4,10
20100627,CIN,CLE,3,5
20100627,FLO,SDN,2,4
20100627,LAN,NYA,6,8
20100627,MIL,SEA,3,0
20100627,NYN,MIN,6,0
20100627,SFN,BOS,1,5
20100628,CLE,TOR,2,1
20100628,KCA,CHA,3,1
20100628,MIN,DET,5,7
20100628,ATL,WAS,5,0
20100628,CHN,PIT,1,2
20100628,CIN,PHI,7,3
20100628,FLO,NYN,10,3
20100628,MIL,HOU,5,9
20100628,SDN,COL,6,10
20100628,SFN,LAN,2,4
20100628,SLN,ARI,6,5
20100629,ANA,TEX,6,5
20100629,BAL,OAK,2,4
20100629,BOS,TBA,8,5
20100629,CLE,TOR,5,4
20100629,KCA,CHA,3,4
20100629,MIN,DET,11,4
20100629,NYA,SEA,4,7
20100629,ATL,WAS,2,7
20100629,CHN,PIT,3,1
20100629,CIN,PHI,6,9
20100629,FLO,NYN,7,6
20100629,MIL,HOU,7,5
20100629,SDN,COL,3,6
20100629,SFN,LAN,2,4
20100629,SLN,ARI,8,0
20100630,ANA,TEX,4,6
20100630,BAL,OAK,9,6
20100630,BOS,TBA,4,9
20100630,CLE,TOR,3,1
20100630,KCA,CHA,7,6
20100630,MIN,DET,5,1
20100630,NYA,SEA,0,7
20100630,ATL,WAS,4,1
20100630,CHN,PIT,0,2
20100630,CIN,PHI,4,3
20100630,FLO,NYN,5,6
20100630,MIL,HOU,1,5
20100630,SDN,COL,13,3
20100630,SFN,LAN,2,8
20100630,SLN,ARI,2,4
20100701,ANA,TEX,2,1
20100701,BAL,OAK,1,8
20100701,CLE,TOR,6,1
20100701,MIN,TBA,4,5
20100701,NYA,SEA,4,2
20100701,CHN,CIN,2,3
20100701,COL,SFN,7,3
20100701,PIT,PHI,3,2
20100701,SDN,HOU,3,6
20100701,SLN,MIL,1,4
20100701,WAS,NYN,2,1
20100702,ANA,KCA,1,2
20100702,BOS,BAL,3,2
20100702,CLE,OAK,0,3
20100702,DET,SEA,7,1
20100702,MIN,TBA,2,1
20100702,NYA,TOR,1,6
20100702,TEX,CHA,3,5
20100702,ARI,LAN,12,5
20100702,ATL,FLO,4,3
20100702,CHN,CIN,0,12
20100702,COL,SFN,6,3
20100702,PIT,PHI,2,0
20100702,SDN,HOU,3,0
20100702,SLN,MIL,5,0
20100702,WAS,NYN,3,5
20100703,ANA,KCA,2,4
20100703,BOS,BAL,9,3
20100703,CLE,OAK,5,4
20100703,DET,SEA,6,1
20100703,MIN,TBA,6,8
20100703,NYA,TOR,11,3
20100703,TEX,CHA,3,1
20100703,ARI,LAN,1,14
20100703,ATL,FLO,4,1
20100703,CHN,CIN,3,1
20100703,COL,SFN,8,11
20100703,PIT,PHI,4,12
20100703,SDN,HOU,1,0
20100703,SLN,MIL,5,12
20100703,WAS,NYN,6,5
20100704,ANA,KCA,11,0
20100704,BOS,BAL,1,6
20100704,CLE,OAK,1,3
20100704,DET,SEA,1,8
20100704,MIN,TBA,4,7
20100704,NYA,TOR,7,6
20100704,TEX,CHA,3,5
20100704,ARI,LAN,1,3
20100704,ATL,FLO,2,3
20100704,CHN,CIN,3,14
20100704,COL,SFN,4,3
20100704,PIT,PHI,8,5
20100704,SDN,HOU,3,2
20100704,SLN,MIL,7,1
20100704,WAS,NYN,5,9
20100705,CHA,ANA,9,2
20100705,DET,BAL,12,9
20100705,OAK,NYA,1,3
20100705,SEA,KCA,4,6
20100705,TBA,BOS,6,5
20100705,TEX,CLE,3,9
20100705,ARI,CHN,4,9
20100705,LAN,FLO,5,6
20100705,MIL,SFN,1,6
20100705,NYN,CIN,6,8
20100705,PHI,ATL,3,1
20100706,CHA,ANA,4,1
20100706,DET,BAL,7,5
20100706,OAK,NYA,1,6
20100706,SEA,KCA,2,3
20100706,TBA,BOS,3,2
20100706,TEX,CLE,12,1
20100706,TOR,MIN,6,7
20100706,ARI,CHN,4,6
20100706,COL,SLN,12,9
20100706,HOU,PIT,6,2
20100706,LAN,FLO,7,3
20100706,MIL,SFN,1,6
20100706,NYN,CIN,3,0
20100706,PHI,ATL,3,6
20100706,WAS,SDN,6,5
20100707,CHA,ANA,5,2
20100707,DET,BAL,4,2
20100707,OAK,NYA,2,6
20100707,SEA,KCA,3,7
20100707,TBA,BOS,6,4
20100707,TEX,CLE,4,3
20100707,TOR,MIN,6,5
20100707,ARI,CHN,3,8
20100707,COL,SLN,8,7
20100707,HOU,PIT,6,3
20100707,LAN,FLO,0,4
20100707,MIL,SFN,2,15
20100707,NYN,CIN,1,3
20100707,PHI,ATL,5,7
20100707,WAS,SDN,7,6
20100708,CHA,ANA,1,0
20100708,SEA,NYA,1,3
20100708,TBA,CLE,5,2
20100708,TEX,BAL,4,6
20100708,TOR,MIN,8,1
20100708,ARI,FLO,10,4
20100708,COL,SLN,4,2
20100708,HOU,PIT,2,0
20100708,LAN,CHN,3,2
20100708,MIL,SFN,3,9
20100708,PHI,CIN,4,3
20100708,WAS,SDN,1,7
20100709,CHA,KCA,8,2
20100709,DET,MIN,7,3
20100709,OAK,ANA,5,6
20100709,SEA,NYA,1,6
20100709,TBA,CLE,3,9
20100709,TEX,BAL,6,7
20100709,TOR,BOS,3,14
20100709,ARI,FLO,2,3
20100709,COL,SDN,10,8
20100709,HOU,SLN,0,8
20100709,LAN,CHN,9,7
20100709,MIL,PIT,5,4
20100709,NYN,ATL,2,4
20100709,PHI,CIN,9,7
20100709,WAS,SFN,8,1
20100710,CHA,KCA,5,1
20100710,DET,MIN,7,4
20100710,OAK,ANA,15,1
20100710,SEA,NYA,4,1
20100710,TBA,CLE,4,0
20100710,TEX,BAL,1,6
20100710,TOR,BOS,9,5
20100710,ARI,FLO,5,4
20100710,COL,SDN,4,2
20100710,HOU,SLN,4,1
20100710,LAN,CHN,3,7
20100710,MIL,PIT,4,3
20100710,NYN,ATL,0,4
20100710,PHI,CIN,1,0
20100710,WAS,SFN,5,10
20100711,CHA,KCA,15,5
20100711,DET,MIN,3,6
20100711,OAK,ANA,5,2
20100711,SEA,NYA,2,8
20100711,TBA,CLE,6,5
20100711,TEX,BAL,1,4
20100711,TOR,BOS,2,3
20100711,ARI,FLO,0,2
20100711,COL,SDN,7,9
20100711,HOU,SLN,2,4
20100711,LAN,CHN,7,0
20100711,MIL,PIT,6,5
20100711,NYN,ATL,3,0
20100711,PHI,CIN,1,0
20100711,WAS,SFN,2,6
20100715,ANA,SEA,8,3
20100715,BOS,TEX,2,7
20100715,MIN,CHA,7,8
20100715,ATL,MIL,2,1
20100715,CHN,PHI,12,6
20100715,SFN,NYN,2,0
20100715,SLN,LAN,7,1
20100716,ANA,SEA,3,2
20100716,BAL,TOR,2,4
20100716,BOS,TEX,4,8
20100716,CLE,DET,8,2
20100716,KCA,OAK,1,5
20100716,MIN,CHA,7,4
20100716,NYA,TBA,5,4
20100716,ATL,MIL,3,9
20100716,CHN,PHI,4,3
20100716,CIN,COL,3,2
20100716,FLO,WAS,0,4
20100716,PIT,HOU,2,5
20100716,SDN,ARI,12,1
20100716,SFN,NYN,1,0
20100716,SLN,LAN,8,4
20100717,ANA,SEA,7,6
20100717,BAL,TOR,2,3
20100717,BOS,TEX,3,2
20100717,CLE,DET,4,3
20100717,CLE,DET,2,1
20100717,KCA,OAK,5,6
20100717,MIN,CHA,3,2
20100717,NYA,TBA,5,10
20100717,ATL,MIL,3,6
20100717,CHN,PHI,1,4
20100717,CIN,COL,8,1
20100717,FLO,WAS,2,0
20100717,PIT,HOU,12,6
20100717,SDN,ARI,8,5
20100717,SFN,NYN,8,4
20100717,SLN,LAN,2,0
20100718,ANA,SEA,1,2
20100718,BAL,TOR,1,10
20100718,BOS,TEX,2,4
20100718,CLE,DET,7,2
20100718,KCA,OAK,6,9
20100718,MIN,CHA,7,6
20100718,NYA,TBA,9,5
20100718,ATL,MIL,11,6
20100718,CHN,PHI,11,6
20100718,CIN,COL,0,1
20100718,FLO,WAS,1,0
20100718,PIT,HOU,9,0
20100718,SDN,ARI,6,4
20100718,SFN,NYN,3,4
20100718,SLN,LAN,5,4
20100719,BAL,TBA,1,8
20100719,DET,TEX,6,8
20100719,KCA,TOR,5,4
20100719,MIN,CLE,4,10
20100719,OAK,BOS,1,2
20100719,SEA,CHA,1,6
20100719,ARI,NYN,13,2
20100719,CHN,HOU,5,11
20100719,CIN,WAS,7,2
20100719,FLO,COL,9,8
20100719,LAN,SFN,2,5
20100719,PIT,MIL,1,3
20100719,SLN,PHI,8,4
20100720,BAL,TBA,11,10
20100720,DET,TEX,0,8
20100720,KCA,TOR,1,13
20100720,MIN,CLE,3,4
20100720,NYA,ANA,2,10
20100720,OAK,BOS,5,4
20100720,SEA,CHA,0,4
20100720,ARI,NYN,3,2
20100720,ATL,SDN,4,1
20100720,CHN,HOU,14,7
20100720,CIN,WAS,8,7
20100720,FLO,COL,0,10
20100720,LAN,SFN,5,7
20100720,PIT,MIL,11,9
20100720,SLN,PHI,7,1
20100721,BAL,TBA,4,5
20100721,DET,TEX,4,1
20100721,KCA,TOR,5,2
20100721,MIN,CLE,6,0
20100721,NYA,ANA,10,6
20100721,OAK,BOS,6,4
20100721,SEA,CHA,2,1
20100721,ARI,NYN,4,3
20100721,ATL,SDN,4,6
20100721,CHN,HOU,3,4
20100721,CIN,WAS,5,8
20100721,FLO,COL,5,2
20100721,LAN,SFN,2,0
20100721,PIT,MIL,15,3
20100721,SLN,PHI,5,1
20100722,BAL,MIN,0,5
20100722,DET,TOR,5,2
20100722,NYA,KCA,10,4
20100722,SEA,BOS,6,8
20100722,TEX,ANA,3,2
20100722,ARI,SFN,0,3
20100722,ATL,SDN,8,0
20100722,CIN,WAS,1,7
20100722,FLO,COL,3,2
20100722,LAN,NYN,2,0
20100722,PIT,MIL,2,3
20100722,SLN,PHI,0,2
20100723,BAL,MIN,3,2
20100723,CLE,TBA,3,1
20100723,NYA,KCA,7,1
20100723,OAK,CHA,1,5
20100723,SEA,BOS,1,2
20100723,TEX,ANA,1,0
20100723,ARI,SFN,4,7
20100723,CHN,SLN,5,0
20100723,FLO,ATL,7,6
20100723,HOU,CIN,4,6
20100723,LAN,NYN,1,6
20100723,MIL,WAS,7,5
20100723,PHI,COL,6,0
20100723,PIT,SDN,3,5
20100724,BAL,MIN,2,7
20100724,CLE,TBA,3,6
20100724,DET,TOR,2,3
20100724,NYA,KCA,4,7
20100724,OAK,CHA,10,2
20100724,SEA,BOS,5,1
20100724,TEX,ANA,2,6
20100724,ARI,SFN,4,10
20100724,CHN,SLN,6,5
20100724,FLO,ATL,5,10
20100724,HOU,CIN,0,7
20100724,LAN,NYN,3,2
20100724,MIL,WAS,4,3
20100724,PHI,COL,10,2
20100724,PIT,SDN,2,9
20100725,BAL,MIN,4,10
20100725,CLE,TBA,2,4
20100725,DET,TOR,3,5
20100725,DET,TOR,6,5
20100725,NYA,KCA,12,6
20100725,OAK,CHA,6,4
20100725,SEA,BOS,4,2
20100725,TEX,ANA,6,4
20100725,ARI,SFN,2,3
20100725,CHN,SLN,3,4
20100725,FLO,ATL,5,4
20100725,HOU,CIN,4,0
20100725,LAN,NYN,1,0
20100725,MIL,WAS,8,3
20100725,PHI,COL,4,3
20100725,PIT,SDN,3,6
20100726,ANA,BOS,3,6
20100726,CHA,SEA,6,1
20100726,CLE,NYA,2,3
20100726,KCA,MIN,1,19
20100726,TBA,DET,5,0
20100726,TOR,BAL,9,5
20100726,HOU,CHN,2,5
20100726,MIL,CIN,3,2
20100726,PHI,COL,5,4
20100726,SFN,FLO,3,4
20100727,ANA,BOS,2,4
20100727,CHA,SEA,11,0
20100727,CLE,NYA,4,1
20100727,KCA,MIN,2,11
20100727,TBA,DET,3,2
20100727,TEX,OAK,3,1
20100727,TOR,BAL,8,2
20100727,COL,PIT,2,4
20100727,HOU,CHN,6,1
20100727,MIL,CIN,4,12
20100727,NYN,SLN,8,2
20100727,PHI,ARI,9,5
20100727,SDN,LAN,0,2
20100727,SFN,FLO,6,4
20100727,WAS,ATL,3,0
20100728,ANA,BOS,3,7
20100728,CHA,SEA,6,5
20100728,CLE,NYA,0,8
20100728,KCA,MIN,4,6
20100728,TBA,DET,7,4
20100728,TEX,OAK,1,3
20100728,TOR,BAL,5,0
20100728,COL,PIT,2,6
20100728,HOU,CHN,8,1
20100728,MIL,CIN,2,10
20100728,NYN,SLN,7,8
20100728,PHI,ARI,7,1
20100728,SDN,LAN,6,1
20100728,SFN,FLO,10,9
20100728,WAS,ATL,1,3
20100729,CHA,SEA,9,5
20100729,CLE,NYA,4,11
20100729,KCA,BAL,5,6
20100729,TBA,DET,4,2
20100729,TEX,OAK,7,4
20100729,COL,PIT,9,3
20100729,NYN,SLN,4,0
20100729,PHI,ARI,3,2
20100729,SDN,LAN,3,2
20100729,SFN,FLO,0,5
20100729,WAS,ATL,5,3
20100730,ANA,TEX,9,7
20100730,BOS,DET,5,6
20100730,CHA,OAK,6,1
20100730,KCA,BAL,7,5
20100730,MIN,SEA,5,3
20100730,TBA,NYA,3,2
20100730,TOR,CLE,8,1
20100730,CIN,ATL,4,6
20100730,COL,CHN,17,2
20100730,HOU,MIL,5,0
20100730,NYN,ARI,6,9
20100730,SDN,FLO,2,4
20100730,SFN,LAN,6,5
20100730,SLN,PIT,1,0
20100730,WAS,PHI,8,1
20100731,ANA,TEX,1,2
20100731,BOS,DET,5,4
20100731,CHA,OAK,2,6
20100731,KCA,BAL,4,3
20100731,MIN,SEA,4,0
20100731,TBA,NYA,4,5
20100731,TOR,CLE,1,2
20100731,CIN,ATL,5,2
20100731,COL,CHN,6,5
20100731,HOU,MIL,6,0
20100731,NYN,ARI,5,4
20100731,SDN,FLO,3,6
20100731,SFN,LAN,2,1
20100731,SLN,PIT,11,1
20100731,WAS,PHI,7,5
20100801,ANA,TEX,4,1
20100801,BOS,DET,4,3
20100801,CHA,OAK,4,1
20100801,KCA,BAL,5,4
20100801,MIN,SEA,4,0
20100801,TBA,NYA,3,0
20100801,TOR,CLE,4,5
20100801,CIN,ATL,2,1
20100801,COL,CHN,8,7
20100801,HOU,MIL,5,2
20100801,NYN,ARI,1,14
20100801,SDN,FLO,5,4
20100801,SFN,LAN,2,0
20100801,SLN,PIT,9,1
20100801,WAS,PHI,4,6
20100802,BOS,CLE,5,6
20100802,NYA,TOR,6,8
20100802,OAK,KCA,6,0
20100802,TBA,MIN,4,2
20100802,ARI,WAS,1,3
20100802,ATL,NYN,4,1
20100802,CHN,MIL,1,18
20100802,LAN,SDN,5,10
20100802,PIT,CIN,0,4
20100802,SLN,HOU,4,9
20100803,BAL,ANA,6,3
20100803,BOS,CLE,3,1
20100803,DET,CHA,2,12
20100803,DET,CHA,7,1
20100803,NYA,TOR,2,8
20100803,OAK,KCA,2,3
20100803,SEA,TEX,3,2
20100803,TBA,MIN,6,4
20100803,ARI,WAS,6,1
20100803,ATL,NYN,2,3
20100803,CHN,MIL,3,4
20100803,COL,SFN,0,10
20100803,FLO,PHI,1,6
20100803,LAN,SDN,2,1
20100803,PIT,CIN,7,6
20100803,SLN,HOU,4,18
20100804,BAL,ANA,9,7
20100804,BOS,CLE,1,9
20100804,DET,CHA,1,4
20100804,NYA,TOR,5,1
20100804,OAK,KCA,4,3
20100804,SEA,TEX,6,11
20100804,TBA,MIN,1,2
20100804,ARI,WAS,2,7
20100804,ATL,NYN,8,3
20100804,CHN,MIL,15,3
20100804,COL,SFN,6,1
20100804,FLO,PHI,2,7
20100804,LAN,SDN,9,0
20100804,PIT,CIN,4,9
20100804,SLN,HOU,8,4
20100805,BAL,ANA,5,4
20100805,BOS,CLE,6,2
20100805,DET,CHA,4,6
20100805,SEA,TEX,0,6
20100805,TBA,MIN,6,8
20100805,ARI,WAS,8,4
20100805,ATL,SFN,3,2
20100805,FLO,PHI,4,5
20100805,LAN,SDN,0,5
20100805,PIT,COL,5,1
20100806,BAL,CHA,2,1
20100806,CLE,MIN,7,6
20100806,DET,ANA,2,4
20100806,NYA,BOS,3,6
20100806,OAK,TEX,1,5
20100806,SEA,KCA,7,1
20100806,TOR,TBA,2,1
20100806,ARI,SDN,2,1
20100806,ATL,SFN,2,3
20100806,CHN,CIN,0,3
20100806,FLO,SLN,0,7
20100806,LAN,WAS,3,6
20100806,MIL,HOU,6,5
20100806,PHI,NYN,7,5
20100806,PIT,COL,3,6
20100807,BAL,CHA,2,4
20100807,CLE,MIN,2,7
20100807,DET,ANA,1,10
20100807,NYA,BOS,5,2
20100807,OAK,TEX,6,2
20100807,SEA,KCA,1,2
20100807,TOR,TBA,17,11
20100807,ARI,SDN,6,5
20100807,ATL,SFN,3,0
20100807,CHN,CIN,3,4
20100807,FLO,SLN,5,4
20100807,LAN,WAS,3,2
20100807,MIL,HOU,5,2
20100807,PHI,NYN,0,1
20100807,PIT,COL,8,7
20100808,BAL,CHA,4,3
20100808,CLE,MIN,4,5
20100808,DET,ANA,9,4
20100808,NYA,BOS,7,2
20100808,OAK,TEX,3,2
20100808,SEA,KCA,3,2
20100808,TOR,TBA,1,0
20100808,ARI,SDN,1,10
20100808,ATL,SFN,6,3
20100808,CHN,CIN,4,11
20100808,LAN,WAS,8,3
20100808,MIL,HOU,11,6
20100808,PHI,NYN,6,5
20100808,PIT,COL,4,8
20100809,ANA,KCA,6,4
20100809,BAL,CHA,3,2
20100809,DET,TBA,3,6
20100809,NYA,BOS,1,2
20100809,SEA,OAK,3,1
20100809,CIN,SLN,3,7
20100809,HOU,ATL,10,4
20100809,MIL,ARI,4,7
20100809,SFN,CHN,4,3
20100810,ANA,KCA,3,1
20100810,CHA,MIN,6,12
20100810,CLE,BAL,8,14
20100810,DET,TBA,0,8
20100810,SEA,OAK,2,0
20100810,TEX,NYA,4,3
20100810,TOR,BOS,5,7
20100810,CIN,SLN,4,8
20100810,HOU,ATL,2,4
20100810,MIL,ARI,1,2
20100810,NYN,COL,1,0
20100810,PHI,LAN,9,15
20100810,SDN,PIT,4,1
20100810,SFN,CHN,6,8
20100810,WAS,FLO,2,8
20100811,ANA,KCA,2,1
20100811,CHA,MIN,6,1
20100811,CLE,BAL,1,3
20100811,DET,TBA,3,2
20100811,SEA,OAK,1,5
20100811,TEX,NYA,6,7
20100811,TOR,BOS,1,10
20100811,CIN,SLN,1,6
20100811,HOU,ATL,2,8
20100811,MIL,ARI,2,8
20100811,NYN,COL,2,6
20100811,PHI,LAN,2,0
20100811,SDN,PIT,8,5
20100811,SFN,CHN,5,4
20100811,WAS,FLO,5,9
20100812,CHA,MIN,1,6
20100812,CLE,BAL,4,1
20100812,KCA,NYA,3,4
20100812,TOR,BOS,6,5
20100812,MIL,ARI,8,4
20100812,NYN,COL,4,0
20100812,PHI,LAN,10,9
20100812,SDN,PIT,3,0
20100812,SFN,CHN,8,7
20100812,WAS,FLO,0,5
20100813,ANA,TOR,0,3
20100813,CHA,DET,8,4
20100813,CLE,SEA,2,3
20100813,KCA,NYA,4,3
20100813,MIN,OAK,4,3
20100813,TBA,BAL,0,5
20100813,TEX,BOS,10,9
20100813,ATL,LAN,1,0
20100813,CIN,FLO,7,2
20100813,COL,MIL,5,4
20100813,HOU,PIT,4,1
20100813,NYN,PHI,1,0
20100813,SFN,SDN,2,3
20100813,SLN,CHN,6,3
20100813,WAS,ARI,4,2
20100814,ANA,TOR,7,2
20100814,CHA,DET,2,3
20100814,CLE,SEA,3,9
20100814,KCA,NYA,3,8
20100814,MIN,OAK,2,0
20100814,TBA,BAL,7,3
20100814,TEX,BOS,1,3
20100814,ATL,LAN,1,2
20100814,CIN,FLO,5,4
20100814,COL,MIL,4,5
20100814,HOU,PIT,3,2
20100814,NYN,PHI,0,4
20100814,SFN,SDN,3,2
20100814,SLN,CHN,2,3
20100814,WAS,ARI,2,9
20100815,ANA,TOR,1,4
20100815,CHA,DET,8,13
20100815,CLE,SEA,9,1
20100815,KCA,NYA,1,0
20100815,MIN,OAK,4,2
20100815,TBA,BAL,3,2
20100815,TEX,BOS,7,3
20100815,ATL,LAN,13,1
20100815,CIN,FLO,2,0
20100815,COL,MIL,6,5
20100815,HOU,PIT,8,2
20100815,NYN,PHI,1,3
20100815,SFN,SDN,2,8
20100815,SLN,CHN,7,9
